frame_id,elapsed_page_h2d_ms,bw_page_h2d_MBps,elapsed_pin_h2d_ms,bw_pin_h2d_MBps,elapsed_kernels_ms,elapsed_page_d2h_ms,bw_page_d2h_MBps,elapsed_pin_d2h_ms,bw_pin_d2h_MBps
1335,0.256,856.807,0.148,1482.715,0.975,0.310,708.174,0.150,1462.192
1336,0.219,1002.695,0.147,1489.793,0.925,0.239,920.930,0.148,1481.116
1337,0.272,809.056,0.150,1462.192,0.919,0.286,767.373,0.149,1477.610
1338,0.267,824.008,0.156,1411.979,0.983,0.291,754.390,0.147,1491.087
1339,0.269,818.117,0.148,1484.639,0.950,0.294,747.410,0.146,1500.864
1340,0.260,844.686,0.151,1455.991,1.041,0.244,901.938,0.146,1503.823
1341,0.218,1008.586,0.149,1475.388,0.919,0.237,927.649,0.148,1483.356
1342,0.256,858.629,0.155,1417.517,0.991,0.327,671.273,0.148,1486.246
1343,0.227,966.154,0.149,1476.022,0.938,0.240,916.138,0.147,1495.960
1344,0.220,1000.795,0.148,1480.158,0.944,0.243,904.791,0.149,1475.388
1345,0.252,871.931,0.148,1486.889,0.935,0.327,671.602,0.150,1468.132
1346,0.247,888.287,0.146,1504.152,1.007,0.392,559.933,0.148,1487.856
1347,0.267,822.035,0.150,1465.938,1.049,0.273,803.564,0.157,1398.748
1348,0.226,970.524,0.226,974.103,1.018,0.394,556.980,0.151,1450.455
1349,0.273,806.017,0.148,1483.036,1.015,0.273,804.506,0.147,1494.657
1350,0.257,854.462,0.148,1483.036,0.991,0.249,882.464,0.148,1486.246
1351,0.226,973.827,0.152,1443.746,1.023,0.333,659.032,0.264,831.089
1352,0.215,1022.555,0.205,1073.722,0.993,0.385,570.967,0.251,875.823
1353,0.235,936.505,0.150,1469.703,0.913,0.322,682.550,0.148,1484.639
1354,0.222,990.259,0.158,1387.723,1.034,0.369,595.117,0.210,1045.282
1355,0.250,878.962,0.148,1480.158,0.945,0.296,741.278,0.148,1486.568
1356,0.253,868.402,0.149,1477.610,0.934,0.225,977.014,0.147,1491.735
1357,0.214,1026.683,0.149,1478.883,0.940,0.249,883.373,0.149,1476.657
1358,0.255,860.458,0.151,1457.846,0.991,0.249,883.827,0.150,1468.760
1359,0.222,990.402,0.149,1479.521,0.980,0.297,740.958,0.147,1489.793
1360,0.219,1004.896,0.148,1480.158,0.911,0.248,885.309,0.147,1497.265
1361,0.252,871.709,0.148,1482.395,1.029,0.274,801.969,0.148,1480.797
1362,0.227,969.427,0.151,1455.683,0.920,0.312,704.107,0.150,1465.313
1363,0.220,1000.649,0.152,1447.398,0.929,0.246,891.863,0.150,1461.881
1364,0.258,851.917,0.150,1461.570,0.925,0.244,900.401,0.150,1468.132
1365,0.195,1129.166,0.153,1439.207,0.946,0.303,725.151,0.150,1465.625
1366,0.228,965.203,0.148,1482.715,0.917,0.280,785.186,0.146,1503.494
1367,0.252,870.715,0.148,1484.318,1.004,0.243,905.268,0.146,1500.209
1368,0.229,959.806,0.151,1452.603,0.916,0.338,650.910,0.210,1047.994
1369,0.256,859.812,0.151,1455.066,0.905,0.306,718.624,0.157,1401.603
1370,0.266,825.494,0.150,1461.881,0.929,0.229,960.343,0.148,1485.924
1371,0.278,789.520,0.152,1447.703,0.933,0.253,869.942,0.149,1478.565
1372,0.228,964.119,0.148,1483.677,0.992,0.259,848.129,0.148,1484.960
1373,0.249,881.898,0.148,1482.715,1.012,0.369,596.046,0.150,1467.818
1374,0.286,768.404,0.148,1484.639,1.017,0.346,635.547,0.150,1464.375
1375,0.289,759.564,0.154,1422.510,0.994,0.278,790.065,0.146,1502.507
1376,0.247,888.402,0.154,1427.241,0.958,0.322,681.669,0.146,1509.775
1377,0.265,827.683,0.148,1483.036,0.985,0.285,770.387,0.150,1468.760
1378,0.220,997.451,0.151,1455.991,0.921,0.238,923.159,0.148,1481.116
1379,0.281,782.056,0.151,1459.706,0.993,0.276,796.295,0.151,1455.991
1380,0.233,943.583,0.151,1454.757,0.925,0.253,867.853,0.148,1486.568
1381,0.244,899.575,0.150,1460.327,0.919,0.257,856.167,0.148,1480.797
1382,0.271,811.734,0.148,1481.116,0.911,0.291,755.968,0.149,1476.657
1383,0.225,974.656,0.151,1459.395,0.915,0.226,971.347,0.148,1484.639
1384,0.256,857.235,0.148,1481.436,1.038,0.230,957.264,0.149,1475.388
1385,0.272,807.818,0.147,1498.899,0.998,0.254,863.596,0.147,1496.938
1386,0.256,857.985,0.157,1401.031,0.942,0.256,857.664,0.148,1488.178
1387,0.259,849.704,0.149,1479.202,0.987,0.344,639.573,0.147,1490.116
1388,0.255,863.054,0.148,1480.797,0.985,0.247,887.942,0.147,1493.682
1389,0.273,805.827,0.146,1503.494,0.950,0.251,875.935,0.148,1483.997
1390,0.233,943.324,0.153,1439.508,0.918,0.275,800.193,0.149,1478.247
1391,0.226,970.935,0.148,1481.755,0.931,0.215,1022.707,0.150,1465.000
1392,0.252,870.383,0.146,1504.812,0.987,0.229,958.734,0.150,1465.313
1393,0.231,952.352,0.151,1453.218,0.937,0.256,858.736,0.148,1480.797
1394,0.212,1038.484,0.149,1477.928,0.935,0.222,989.973,0.148,1479.839
1395,0.217,1013.200,0.149,1478.565,0.914,0.277,794.269,0.148,1482.715
1396,0.217,1013.200,0.148,1481.116,0.916,0.253,868.952,0.146,1500.864
1397,0.253,867.196,0.149,1474.121,0.914,0.244,899.811,0.149,1476.975
1398,0.260,845.622,0.148,1481.436,0.917,0.378,581.804,0.146,1500.864
1399,0.262,837.781,0.146,1500.537,0.993,0.254,866.758,0.149,1470.648
1400,0.242,906.343,0.148,1479.839,0.932,0.282,777.892,0.149,1477.928
1401,0.268,818.897,0.146,1503.164,0.916,0.251,875.154,0.148,1482.075
1402,0.258,853.188,0.149,1478.565,0.939,0.289,760.573,0.149,1470.018
1403,0.266,824.898,0.146,1504.482,0.991,0.233,943.713,0.149,1476.975
1404,0.217,1012.901,0.147,1491.087,0.918,0.304,722.937,0.147,1496.612
1405,0.262,838.702,0.153,1434.696,0.951,0.224,982.466,0.148,1485.281
1406,0.265,830.385,0.148,1482.395,0.921,0.291,754.555,0.148,1488.178
1407,0.275,799.913,0.150,1466.251,0.947,0.275,798.704,0.146,1503.823
1408,0.247,889.552,0.150,1462.504,0.918,0.227,967.106,0.149,1477.610
1409,0.253,867.305,0.151,1456.609,0.946,0.252,870.604,0.149,1478.883
1410,0.228,962.902,0.149,1478.565,0.954,0.312,703.963,0.146,1506.462
1411,0.217,1014.247,0.148,1481.755,0.943,0.241,913.457,0.146,1505.141
1412,0.283,776.309,0.146,1503.494,0.958,0.245,896.638,0.150,1462.815
1413,0.257,853.506,0.148,1483.677,1.002,0.301,730.785,0.148,1484.639
1414,0.268,819.484,0.148,1484.639,0.997,0.242,909.585,0.149,1470.648
1415,0.251,875.823,0.151,1455.066,0.960,0.275,799.354,0.148,1483.356
1416,0.217,1010.813,0.149,1476.975,0.939,0.285,771.338,0.147,1494.983
1417,0.254,865.556,0.146,1501.193,1.024,0.288,761.670,0.147,1494.332
1418,0.253,868.622,0.148,1482.075,0.948,0.286,767.545,0.147,1497.918
1419,0.256,858.414,0.148,1484.639,0.943,0.296,741.438,0.148,1483.356
1420,0.245,896.287,0.149,1479.521,0.992,0.227,969.017,0.147,1491.735
1421,0.250,878.063,0.147,1494.657,0.931,0.260,845.414,0.150,1460.016
1422,0.267,823.217,0.148,1483.677,1.004,0.216,1019.518,0.149,1470.333
1423,0.253,868.842,0.148,1485.281,0.939,0.304,722.177,0.150,1467.191
1424,0.274,800.473,0.156,1411.399,0.992,0.342,642.746,0.145,1510.771
1425,0.232,947.489,0.148,1481.755,0.995,0.247,889.783,0.149,1472.540
1426,0.252,871.488,0.156,1406.484,1.036,0.249,881.219,0.148,1489.469
1427,0.215,1020.579,0.149,1478.247,0.930,0.255,862.403,0.147,1491.735
1428,0.224,982.466,0.153,1438.302,1.011,0.353,621.961,0.203,1079.971
1429,0.218,1008.734,0.153,1439.810,0.982,0.426,516.120,0.151,1458.156
1430,0.273,804.600,0.148,1479.839,0.918,0.323,679.712,0.149,1474.121
1431,0.214,1027.605,0.149,1479.521,0.989,0.255,861.106,0.147,1496.286
1432,0.217,1014.547,0.149,1475.705,0.933,0.242,907.181,0.146,1508.117
1433,0.256,859.919,0.151,1451.682,0.923,0.243,905.506,0.150,1464.063
1434,0.272,808.674,0.149,1478.883,0.927,0.247,890.014,0.145,1512.435
1435,0.268,819.093,0.149,1477.928,1.039,0.347,632.853,0.149,1474.121
1436,0.229,961.150,0.150,1467.505,1.011,0.393,559.158,0.150,1465.000
1437,0.218,1008.290,0.219,1002.841,0.925,0.339,649.065,0.150,1463.439
1438,0.215,1020.276,0.153,1435.896,0.995,0.367,598.227,0.152,1443.442
1439,0.254,863.379,0.148,1483.036,0.920,0.301,728.923,0.152,1444.961
1440,0.218,1006.812,0.151,1459.085,0.922,0.223,985.144,0.147,1499.226
1441,0.225,977.710,0.148,1479.839,0.939,0.267,823.316,0.158,1392.790
1442,0.219,1004.308,0.148,1480.797,0.929,0.225,974.656,0.148,1488.824
1443,0.223,985.710,0.149,1476.339,0.918,0.292,753.314,0.149,1476.022
1444,0.223,987.269,0.149,1476.022,0.937,0.257,853.612,0.147,1493.032
1445,0.216,1016.199,0.149,1476.975,0.933,0.311,706.571,0.148,1484.960
1446,0.252,870.935,0.148,1481.116,0.995,0.355,618.265,0.149,1477.610
1447,0.226,974.380,0.151,1452.603,0.930,0.248,887.139,0.151,1459.085
1448,0.282,777.892,0.150,1468.446,0.928,0.298,737.060,0.149,1471.593
1449,0.220,997.741,0.150,1464.688,0.943,0.287,766.859,0.150,1462.192
1450,0.286,767.974,0.156,1410.529,0.996,0.253,868.622,0.148,1488.501
1451,0.214,1024.385,0.148,1482.075,0.962,0.257,856.594,0.148,1483.677
1452,0.269,816.269,0.146,1502.507,0.922,0.377,583.287,0.147,1493.357
1453,0.258,851.495,0.149,1479.202,0.909,0.239,919.820,0.150,1460.948
1454,0.250,879.300,0.153,1440.414,0.976,0.396,555.044,0.147,1492.383
1455,0.233,943.583,0.149,1478.883,0.910,0.271,811.638,0.147,1495.308
1456,0.220,1000.649,0.147,1493.032,0.935,0.260,845.831,0.148,1485.924
1457,0.266,826.985,0.149,1479.202,1.017,0.249,883.486,0.148,1488.501
1458,0.217,1014.697,0.149,1478.565,0.936,0.248,885.537,0.148,1482.715
1459,0.251,875.154,0.148,1480.158,1.005,0.308,713.028,0.149,1473.805
1460,0.261,842.200,0.149,1478.883,0.914,0.391,562.317,0.149,1470.018
1461,0.254,864.140,0.155,1421.038,0.954,0.331,663.554,0.151,1459.706
1462,0.270,814.333,0.148,1483.677,0.929,0.252,871.267,0.150,1469.389
1463,0.229,960.478,0.149,1477.928,0.949,0.285,769.696,0.146,1500.537
1464,0.266,825.692,0.148,1484.960,0.982,0.348,631.282,0.149,1477.610
1465,0.270,814.719,0.151,1459.395,0.938,0.385,570.967,0.148,1488.178
1466,0.244,902.175,0.149,1478.883,0.951,0.266,827.383,0.146,1502.835
1467,0.301,730.318,0.151,1459.085,0.918,0.330,665.548,0.146,1500.864
1468,0.215,1023.774,0.149,1478.565,0.929,0.247,890.244,0.147,1492.059
1469,0.275,800.379,0.157,1403.896,0.945,0.381,575.997,0.149,1471.909
1470,0.285,770.732,0.155,1413.142,0.974,0.293,751.089,0.150,1460.327
1471,0.255,862.945,0.154,1422.215,0.918,0.249,883.145,0.150,1461.570
1472,0.252,872.263,0.148,1480.158,0.989,0.230,955.665,0.148,1480.158
1473,0.222,989.973,0.159,1382.972,0.938,0.239,917.485,0.148,1480.797
1474,0.293,750.514,0.157,1395.905,0.989,0.289,761.248,0.145,1512.435
1475,0.264,832.701,0.149,1476.975,0.979,0.348,631.514,0.146,1501.849
1476,0.266,825.593,0.147,1489.793,1.012,0.401,547.783,0.150,1466.878
1477,0.255,860.242,0.157,1397.325,0.974,0.332,661.636,0.147,1489.793
1478,0.215,1022.098,0.149,1479.202,0.933,0.232,945.793,0.148,1480.478
1479,0.221,994.850,0.148,1481.755,0.933,0.257,855.207,0.148,1483.677
1480,0.275,799.168,0.153,1432.302,1.014,0.386,569.547,0.148,1487.856
1481,0.266,827.284,0.146,1503.823,1.018,0.680,323.249,0.206,1069.042
1482,0.246,894.885,0.151,1459.085,0.985,0.256,857.878,0.148,1485.281
1483,0.225,977.431,0.151,1456.300,0.973,0.277,792.344,0.148,1481.755
1484,0.276,796.572,0.148,1479.839,0.979,0.288,761.924,0.148,1485.603
1485,0.227,966.290,0.149,1478.883,0.921,0.240,914.674,0.150,1465.625
1486,0.214,1027.605,0.149,1477.292,0.935,0.245,896.990,0.146,1509.111
1487,0.261,842.406,0.147,1490.116,0.937,0.307,715.852,0.148,1487.211
1488,0.253,869.172,0.149,1474.438,0.987,0.239,918.344,0.147,1490.116
1489,0.265,828.482,0.148,1483.036,0.986,0.248,885.651,0.148,1483.356
1490,0.251,876.494,0.148,1480.478,0.912,0.280,783.931,0.150,1469.075
1491,0.217,1011.409,0.149,1476.975,0.984,0.259,847.292,0.150,1465.313
1492,0.249,881.784,0.152,1447.703,0.939,0.223,983.592,0.147,1498.245
1493,0.222,990.259,0.158,1392.508,1.014,0.245,896.521,0.151,1451.068
1494,0.218,1009.773,0.148,1483.036,0.942,0.246,891.516,0.148,1482.715
1495,0.230,953.542,0.148,1479.839,0.938,0.299,735.324,0.148,1482.715
1496,0.299,733.988,0.149,1478.247,0.948,0.334,658.590,0.149,1475.705
1497,0.217,1011.856,0.149,1477.292,0.930,0.345,636.962,0.232,948.405
1498,0.213,1033.949,0.205,1073.555,0.990,0.364,603.804,0.198,1108.208
1499,0.232,948.405,0.148,1483.677,0.982,0.360,609.701,0.149,1479.521
1500,0.215,1023.164,0.149,1479.202,0.933,0.238,922.415,0.146,1503.164
1501,0.222,988.833,0.152,1443.746,0.919,0.280,785.007,0.151,1458.775
1502,0.229,958.868,0.148,1482.075,0.934,0.280,783.752,0.149,1475.705
1503,0.217,1013.349,0.148,1480.797,0.915,0.252,871.931,0.147,1494.007
1504,0.221,994.562,0.149,1472.856,0.935,0.248,886.566,0.169,1297.271
1505,0.218,1009.624,0.148,1487.856,0.937,0.256,859.596,0.150,1462.504
1506,0.219,1001.525,0.151,1457.846,1.048,0.233,942.030,0.147,1494.332
1507,0.251,874.931,0.148,1487.856,1.014,0.308,713.398,0.146,1509.775
1508,0.236,929.406,0.146,1503.164,0.977,0.229,960.881,0.149,1476.339
1509,0.220,1000.066,0.147,1490.440,0.920,0.301,729.388,0.150,1460.637
1510,0.228,962.093,0.148,1479.839,0.936,0.240,914.187,0.155,1416.932
1511,0.222,988.833,0.148,1481.116,0.939,0.307,714.734,0.149,1472.856
1512,0.238,923.656,0.148,1484.639,0.940,0.327,672.786,0.147,1490.763
1513,0.240,917.117,0.150,1466.251,0.969,0.336,654.572,0.146,1503.164
1514,0.255,860.782,0.148,1479.839,0.990,0.243,902.887,0.149,1478.883
1515,0.268,820.561,0.148,1481.116,1.014,0.296,743.364,0.150,1460.016
1516,0.228,962.902,0.151,1455.374,0.916,0.254,864.684,0.150,1466.878
1517,0.237,928.401,0.152,1447.093,0.917,0.227,966.290,0.150,1467.191
1518,0.218,1009.179,0.149,1477.610,0.951,0.257,854.887,0.147,1497.591
1519,0.250,879.075,0.148,1483.356,0.982,0.320,686.646,0.160,1373.566
1520,0.214,1025.916,0.148,1484.318,0.935,0.238,923.904,0.148,1485.924
1521,0.258,852.235,0.148,1483.677,1.015,0.329,667.683,0.146,1501.521
1522,0.221,992.262,0.148,1483.356,0.948,0.300,732.578,0.147,1489.793
1523,0.221,995.571,0.148,1482.715,0.924,0.262,837.373,0.150,1464.375
1524,0.240,916.750,0.148,1486.568,0.986,0.260,846.352,0.148,1483.356
1525,0.219,1001.087,0.148,1480.158,0.943,0.299,735.876,0.148,1486.889
1526,0.219,1002.256,0.148,1482.075,0.929,0.247,888.172,0.146,1503.164
1527,0.242,906.104,0.158,1391.379,1.423,0.379,579.448,0.150,1467.191
1528,0.218,1005.632,0.149,1478.247,0.942,0.293,749.286,0.149,1477.928
1529,0.265,829.883,0.148,1482.715,0.994,0.251,873.706,0.148,1479.839
1530,0.272,808.199,0.148,1481.436,0.916,0.287,766.345,0.149,1478.883
1531,0.231,949.849,0.148,1480.478,0.945,0.260,844.167,0.148,1486.246
1532,0.217,1012.602,0.148,1483.036,0.918,0.359,612.693,0.249,881.106
1533,0.219,1004.896,0.148,1483.997,0.913,0.260,846.352,0.150,1464.063
1534,0.227,969.427,0.149,1478.247,0.916,0.261,843.338,0.146,1508.117
1535,0.219,1004.308,0.197,1116.315,1.012,0.400,549.185,0.154,1429.023
1536,0.217,1011.111,0.148,1481.436,0.943,0.283,776.309,0.148,1487.856
1537,0.244,902.294,0.148,1484.318,1.022,0.630,348.728,0.148,1486.889
1538,0.217,1014.098,0.148,1489.147,0.930,0.268,818.995,0.150,1467.505
1539,0.219,1004.455,0.149,1477.610,0.910,0.241,911.517,0.148,1485.281
1540,0.222,990.116,0.149,1477.292,0.928,0.474,464.044,0.148,1486.889
1541,0.254,863.814,0.154,1426.351,0.972,0.290,756.718,0.149,1476.339
1542,0.266,826.587,0.148,1483.356,0.914,0.250,880.315,0.151,1454.449
1543,0.259,847.292,0.148,1481.116,0.936,0.250,880.089,0.148,1479.839
1544,0.257,856.273,0.148,1484.639,0.915,0.248,887.483,0.148,1486.889
1545,0.239,920.807,0.148,1483.036,0.938,0.258,852.235,0.149,1479.202
1546,0.223,985.710,0.150,1468.760,0.994,0.337,652.333,0.148,1483.356
1547,0.219,1001.233,0.148,1480.797,0.936,0.254,865.447,0.146,1500.864
1548,0.234,940.353,0.148,1482.075,0.941,0.289,759.648,0.149,1477.292
1549,0.239,919.697,0.148,1481.116,0.940,0.261,841.890,0.149,1471.593
1550,0.227,968.880,0.148,1480.478,0.940,0.296,741.118,0.148,1486.246
1551,0.222,990.973,0.149,1477.292,0.933,0.255,862.945,0.147,1497.265
1552,0.228,964.932,0.149,1479.202,0.912,0.283,775.608,0.150,1463.751
1553,0.224,982.185,0.149,1476.975,0.959,0.245,895.819,0.148,1488.178
1554,0.220,997.162,0.161,1361.851,0.919,0.265,828.182,0.148,1487.856
1555,0.268,818.605,0.149,1477.610,0.986,0.251,874.262,0.150,1467.505
1556,0.228,963.578,0.149,1472.540,1.116,0.308,714.437,0.149,1476.022
1557,0.230,955.266,0.151,1457.227,0.916,0.235,933.323,0.150,1462.504
1558,0.254,865.883,0.155,1417.517,0.989,0.333,659.222,0.151,1452.296
1559,0.217,1010.367,0.148,1483.036,0.933,0.289,759.480,0.148,1488.501
1560,0.217,1012.005,0.148,1479.839,0.945,0.227,968.880,0.150,1468.446
1561,0.283,776.309,0.146,1503.823,0.994,0.384,571.728,0.149,1470.963
1562,0.226,973.965,0.146,1501.849,0.986,0.255,861.538,0.149,1471.278
1563,0.255,861.106,0.157,1401.317,1.012,0.302,728.459,0.149,1470.018
1564,0.244,898.868,0.148,1480.478,0.931,0.413,531.747,0.148,1489.147
1565,0.248,885.309,0.148,1486.568,1.006,0.502,437.660,0.148,1480.478
1566,0.293,749.695,0.146,1505.141,1.028,0.389,565.047,0.146,1508.779
1567,0.257,856.060,0.148,1481.755,0.996,0.298,736.586,0.150,1469.075
1568,0.237,925.773,0.148,1484.639,0.952,0.399,550.197,0.148,1485.603
1569,0.216,1015.748,0.148,1485.924,0.989,0.295,743.606,0.147,1490.440
1570,0.269,817.532,0.148,1487.533,1.016,0.412,533.317,0.148,1487.856
1571,0.272,807.533,0.148,1481.116,1.018,0.351,626.330,0.150,1465.000
1572,0.244,900.637,0.148,1480.478,1.037,0.382,574.743,0.147,1490.763
1573,0.263,836.658,0.154,1428.131,0.979,0.328,670.421,0.148,1486.568
1574,0.254,865.011,0.148,1482.715,0.983,0.231,953.145,0.147,1491.735
1575,0.218,1010.219,0.149,1476.975,0.947,0.286,766.945,0.148,1482.395
1576,0.229,961.015,0.149,1478.247,0.922,0.398,552.499,0.150,1469.703
1577,0.251,875.935,0.149,1479.202,0.977,0.306,718.925,0.148,1489.469
1578,0.265,830.687,0.149,1477.928,0.937,0.367,598.854,0.147,1490.116
1579,0.243,904.314,0.155,1421.038,0.994,0.346,635.665,0.148,1481.116
1580,0.254,863.705,0.149,1470.648,0.984,0.337,652.333,0.149,1478.247
1581,0.252,872.928,0.148,1480.797,0.994,0.219,1004.749,0.146,1500.864
1582,0.251,873.928,0.148,1481.436,0.951,0.293,749.531,0.149,1473.805
1583,0.219,1001.233,0.150,1466.878,0.941,0.245,895.469,0.150,1469.703
1584,0.271,810.871,0.148,1487.533,1.018,0.378,582.051,0.148,1488.501
1585,0.269,815.687,0.148,1484.960,1.200,0.339,648.635,0.146,1507.786
1586,0.264,830.988,0.154,1428.726,0.984,0.318,690.721,0.148,1489.147
1587,0.286,767.459,0.146,1503.164,0.964,0.263,835.640,0.148,1481.436
1588,0.254,864.902,0.148,1488.501,0.932,0.234,938.169,0.147,1493.032
1589,0.214,1026.223,0.148,1486.246,1.019,0.333,659.349,0.157,1396.756
1590,0.253,868.512,0.148,1486.568,0.996,0.298,738.090,0.147,1495.634
1591,0.218,1008.438,0.149,1474.121,0.935,0.245,896.521,0.148,1481.436
1592,0.260,845.310,0.148,1482.075,1.014,0.294,748.061,0.146,1502.178
1593,0.257,854.462,0.151,1459.085,0.970,0.301,730.318,0.146,1504.812
1594,0.216,1015.297,0.147,1499.226,0.919,0.235,934.212,0.150,1461.570
1595,0.240,913.943,0.151,1458.156,0.942,0.267,824.304,0.148,1481.436
1596,0.217,1010.367,0.148,1482.395,0.934,0.256,857.556,0.148,1488.824
1597,0.248,885.309,0.149,1476.657,0.942,0.344,639.335,0.148,1480.797
1598,0.257,855.740,0.148,1487.211,0.943,0.245,898.515,0.148,1488.824
1599,0.226,974.380,0.149,1477.928,0.941,0.258,850.230,0.149,1470.018
1600,0.227,966.290,0.148,1486.568,0.944,0.265,829.683,0.148,1487.211
1601,0.222,991.689,0.149,1479.521,0.939,0.272,808.199,0.148,1489.147
1602,0.266,827.284,0.146,1500.537,0.934,0.308,714.140,0.148,1482.075
1603,0.264,832.197,0.148,1481.116,0.954,0.341,643.650,0.150,1464.063
1604,0.255,863.271,0.147,1490.116,0.955,0.337,652.519,0.146,1502.507
1605,0.253,868.292,0.148,1486.246,0.986,0.321,685.275,0.148,1489.147
1606,0.263,835.844,0.146,1504.812,0.939,0.386,568.792,0.148,1483.036
1607,0.212,1034.416,0.149,1476.022,0.941,0.228,963.172,0.148,1481.436
1608,0.222,987.837,0.148,1483.036,0.940,0.440,499.088,0.148,1483.677
1609,0.222,991.117,0.150,1460.637,0.931,0.239,919.327,0.150,1461.570
1610,0.260,846.248,0.149,1476.657,0.918,0.287,765.150,0.146,1503.494
1611,0.252,870.383,0.149,1473.172,0.942,0.216,1016.500,0.151,1451.989
1612,0.295,744.009,0.148,1483.036,0.949,0.240,916.995,0.148,1487.211
1613,0.264,832.197,0.148,1484.639,0.987,0.289,759.144,0.148,1484.318
1614,0.262,839.831,0.165,1333.551,0.964,0.243,905.029,0.149,1477.928
1615,0.219,1002.256,0.149,1478.247,0.940,0.266,826.388,0.150,1468.132
1616,0.214,1028.374,0.149,1479.521,0.919,0.352,624.280,0.151,1452.296
1617,0.270,814.816,0.149,1475.071,0.943,0.306,718.399,0.147,1496.612
1618,0.253,868.842,0.148,1480.478,0.963,0.353,622.808,0.150,1465.625
1619,0.214,1028.374,0.149,1478.247,0.934,0.251,874.485,0.149,1473.488
1620,0.248,886.223,0.148,1482.395,0.937,0.293,749.940,0.147,1498.245
1621,0.276,795.373,0.146,1502.507,0.983,0.375,586.325,0.148,1488.824
1622,0.256,857.449,0.148,1480.478,0.946,0.365,601.687,0.146,1508.448
1623,0.236,930.919,0.156,1409.950,0.925,0.273,803.564,0.149,1473.172
1624,0.228,965.746,0.150,1461.570,0.944,0.274,801.688,0.147,1499.553
1625,0.215,1020.579,0.204,1078.444,0.978,0.374,587.680,0.211,1041.003
1626,0.248,885.537,0.155,1418.689,0.996,0.322,682.754,0.151,1456.609
1627,0.216,1019.216,0.148,1483.677,0.921,0.276,795.557,0.150,1460.327
1628,0.221,993.842,0.149,1477.610,0.924,0.216,1015.447,0.148,1483.036
1629,0.214,1024.844,0.149,1477.928,0.932,0.255,861.430,0.148,1489.147
1630,0.267,823.415,0.148,1481.116,0.954,0.365,601.529,0.149,1474.754
1631,0.249,883.373,0.146,1502.507,0.995,0.374,587.278,0.150,1464.375
1632,0.261,842.924,0.149,1478.883,0.932,0.275,798.982,0.148,1482.715
1633,0.225,974.518,0.148,1481.436,0.928,0.225,975.626,0.149,1478.247
1634,0.220,999.339,0.148,1483.036,0.933,0.246,891.400,0.151,1450.455
1635,0.249,881.671,0.147,1490.440,1.000,0.243,904.076,0.148,1482.075
1636,0.253,868.512,0.148,1485.603,0.992,0.301,729.310,0.148,1485.603
1637,0.250,880.428,0.148,1479.839,0.979,0.302,727.533,0.149,1477.610
1638,0.237,928.025,0.151,1453.218,0.971,0.236,929.281,0.149,1476.022
1639,0.227,969.975,0.148,1482.395,0.920,0.267,824.008,0.149,1470.333
1640,0.237,928.276,0.150,1469.075,0.935,0.279,788.251,0.148,1481.116
1641,0.213,1031.464,0.149,1477.610,0.946,0.257,856.487,0.148,1486.246
1642,0.249,882.464,0.148,1483.036,0.951,0.223,984.862,0.149,1470.648
1643,0.273,805.260,0.146,1499.881,0.940,0.249,882.238,0.150,1467.818
1644,0.275,800.379,0.149,1478.247,0.915,0.239,920.190,0.148,1483.036
1645,0.218,1007.994,0.149,1477.610,0.938,0.244,899.104,0.146,1500.864
1646,0.233,943.454,0.149,1476.022,0.924,0.220,997.162,0.147,1497.591
1647,0.265,828.782,0.146,1502.507,0.973,0.245,897.224,0.148,1481.116
1648,0.251,873.706,0.148,1479.839,0.984,0.269,816.075,0.148,1479.839
