frame_id,elapsed_page_h2d_ms,bw_page_h2d_MBps,elapsed_pin_h2d_ms,bw_pin_h2d_MBps,elapsed_kernels_ms,elapsed_page_d2h_ms,bw_page_d2h_MBps,elapsed_pin_d2h_ms,bw_pin_d2h_MBps
4376,N/A,N/A,0.260,845.518,0.920,N/A,N/A,0.182,1209.309
4377,N/A,N/A,0.260,844.479,0.929,N/A,N/A,0.158,1394.204
4378,N/A,N/A,0.248,887.598,0.953,N/A,N/A,0.157,1403.322
4379,N/A,N/A,0.265,830.586,0.913,N/A,N/A,0.227,967.651
4380,N/A,N/A,0.266,825.891,0.946,N/A,N/A,0.158,1394.487
4381,N/A,N/A,0.236,929.406,0.928,N/A,N/A,0.193,1138.149
4382,N/A,N/A,0.275,799.354,0.967,N/A,N/A,0.269,816.560
4383,N/A,N/A,0.255,862.512,0.923,N/A,N/A,0.194,1134.951
4384,N/A,N/A,0.265,828.882,0.987,N/A,N/A,0.223,986.843
4385,N/A,N/A,0.232,946.184,0.954,N/A,N/A,0.161,1366.187
4386,N/A,N/A,0.231,950.374,0.921,N/A,N/A,0.159,1384.087
4387,N/A,N/A,0.265,830.687,0.922,N/A,N/A,0.173,1271.566
4388,N/A,N/A,0.255,860.782,0.917,N/A,N/A,0.194,1134.389
4389,N/A,N/A,0.236,931.803,0.947,N/A,N/A,0.213,1030.690
4390,N/A,N/A,0.236,932.689,0.978,N/A,N/A,0.157,1395.621
4391,N/A,N/A,0.231,952.087,1.009,N/A,N/A,0.157,1403.035
4392,N/A,N/A,0.239,918.835,0.963,N/A,N/A,0.192,1142.125
4393,N/A,N/A,0.270,812.887,0.954,N/A,N/A,0.157,1403.609
4394,N/A,N/A,0.235,936.888,0.915,N/A,N/A,0.157,1403.035
4395,N/A,N/A,0.270,814.526,0.930,N/A,N/A,0.265,828.482
4396,N/A,N/A,0.238,921.548,0.928,N/A,N/A,0.194,1131.398
4397,N/A,N/A,0.221,993.123,0.930,N/A,N/A,0.187,1174.355
4398,N/A,N/A,0.226,972.724,0.916,N/A,N/A,0.188,1168.758
4399,N/A,N/A,0.236,930.414,0.962,N/A,N/A,0.160,1377.147
4400,N/A,N/A,0.231,951.956,0.914,N/A,N/A,0.194,1130.281
4401,N/A,N/A,0.233,944.102,0.924,N/A,N/A,0.217,1012.751
4402,N/A,N/A,0.249,882.805,0.918,N/A,N/A,0.181,1211.229
4403,N/A,N/A,0.233,945.012,0.966,N/A,N/A,0.166,1327.621
4404,N/A,N/A,0.218,1009.921,0.943,N/A,N/A,0.297,740.638
4405,N/A,N/A,0.258,851.601,0.955,N/A,N/A,0.158,1389.689
4406,N/A,N/A,0.233,941.126,0.927,N/A,N/A,0.208,1058.495
4407,N/A,N/A,0.260,844.479,1.007,N/A,N/A,0.162,1359.963
4408,N/A,N/A,0.244,900.401,0.945,N/A,N/A,0.161,1365.915
4409,N/A,N/A,0.257,854.037,0.923,N/A,N/A,0.176,1245.051
4410,N/A,N/A,0.237,925.523,0.907,N/A,N/A,0.156,1409.660
4411,N/A,N/A,0.221,993.698,0.922,N/A,N/A,0.167,1312.898
4412,N/A,N/A,0.246,893.953,0.989,N/A,N/A,0.228,963.848
4413,N/A,N/A,0.230,954.337,0.906,N/A,N/A,0.195,1126.572
4414,N/A,N/A,0.226,971.622,0.960,N/A,N/A,0.178,1235.196
4415,N/A,N/A,0.220,997.886,0.957,N/A,N/A,0.158,1390.252
4416,N/A,N/A,0.232,946.575,0.908,N/A,N/A,0.159,1386.043
4417,N/A,N/A,0.239,918.589,0.909,N/A,N/A,0.179,1225.934
4418,N/A,N/A,0.265,828.582,0.931,N/A,N/A,0.194,1135.514
4419,N/A,N/A,0.260,844.063,0.935,N/A,N/A,0.204,1079.122
4420,N/A,N/A,0.232,948.536,0.901,N/A,N/A,0.180,1219.836
4421,N/A,N/A,0.230,955.266,0.921,N/A,N/A,0.156,1408.215
4422,N/A,N/A,0.258,850.546,0.918,N/A,N/A,0.228,962.227
4423,N/A,N/A,0.268,819.386,0.920,N/A,N/A,0.232,948.536
4424,N/A,N/A,0.262,840.139,0.901,N/A,N/A,0.192,1141.555
4425,N/A,N/A,0.273,805.733,0.916,N/A,N/A,0.194,1133.827
4426,N/A,N/A,0.280,784.827,0.994,N/A,N/A,0.157,1400.746
4427,N/A,N/A,0.239,920.930,0.923,N/A,N/A,0.195,1126.387
4428,N/A,N/A,0.218,1009.328,0.942,N/A,N/A,0.158,1394.204
4429,N/A,N/A,0.231,951.033,0.994,N/A,N/A,0.257,855.740
4430,N/A,N/A,0.221,995.716,1.013,N/A,N/A,0.221,995.716
4431,N/A,N/A,0.231,951.956,0.929,N/A,N/A,0.177,1241.225
4432,N/A,N/A,0.254,864.902,0.951,N/A,N/A,0.157,1397.609
4433,N/A,N/A,0.237,926.647,0.920,N/A,N/A,0.190,1154.026
4434,N/A,N/A,0.239,918.712,0.953,N/A,N/A,0.209,1050.881
4435,N/A,N/A,0.236,932.056,0.922,N/A,N/A,0.194,1132.518
4436,N/A,N/A,0.238,922.043,0.968,N/A,N/A,0.194,1135.514
4437,N/A,N/A,0.273,804.223,0.932,N/A,N/A,0.159,1382.693
4438,N/A,N/A,0.237,928.401,0.921,N/A,N/A,0.159,1385.204
4439,N/A,N/A,0.247,887.942,0.927,N/A,N/A,0.189,1163.412
4440,N/A,N/A,0.243,903.124,0.922,N/A,N/A,0.158,1391.661
4441,N/A,N/A,0.245,898.280,0.926,N/A,N/A,0.169,1301.204
4442,N/A,N/A,0.236,931.550,0.922,N/A,N/A,0.194,1132.891
4443,N/A,N/A,0.231,952.352,0.948,N/A,N/A,0.228,965.746
4444,N/A,N/A,0.247,888.516,0.927,N/A,N/A,0.161,1362.933
4445,N/A,N/A,0.245,898.398,0.934,N/A,N/A,0.225,975.487
4446,N/A,N/A,0.245,896.053,0.931,N/A,N/A,0.160,1371.097
4447,N/A,N/A,0.232,948.013,0.923,N/A,N/A,0.193,1139.661
4448,N/A,N/A,0.225,974.933,0.916,N/A,N/A,0.160,1371.645
4449,N/A,N/A,0.238,924.900,0.930,N/A,N/A,0.193,1138.716
4450,N/A,N/A,0.224,982.607,0.922,N/A,N/A,0.184,1193.958
4451,N/A,N/A,0.226,973.689,0.926,N/A,N/A,0.180,1221.789
4452,N/A,N/A,0.224,981.764,0.940,N/A,N/A,0.155,1414.015
4453,N/A,N/A,0.258,852.235,0.922,N/A,N/A,0.162,1352.996
4454,N/A,N/A,0.230,955.532,0.928,N/A,N/A,0.159,1380.469
4455,N/A,N/A,0.237,927.649,0.921,N/A,N/A,0.211,1042.900
4456,N/A,N/A,0.230,956.198,0.921,N/A,N/A,0.217,1010.367
4457,N/A,N/A,0.230,956.597,0.934,N/A,N/A,0.158,1391.661
4458,N/A,N/A,0.262,838.805,0.922,N/A,N/A,0.160,1370.823
4459,N/A,N/A,0.244,900.283,1.031,N/A,N/A,0.178,1235.863
4460,N/A,N/A,0.266,826.587,0.925,N/A,N/A,0.178,1237.199
4461,N/A,N/A,0.257,856.380,0.936,N/A,N/A,0.196,1119.044
4462,N/A,N/A,0.257,856.487,0.928,N/A,N/A,0.178,1236.753
4463,N/A,N/A,0.234,939.966,0.923,N/A,N/A,0.193,1140.607
4464,N/A,N/A,0.228,961.958,0.934,N/A,N/A,0.155,1420.156
4465,N/A,N/A,0.221,992.980,0.921,N/A,N/A,0.180,1221.137
4466,N/A,N/A,0.214,1028.837,1.016,N/A,N/A,0.179,1224.185
4467,N/A,N/A,0.233,944.232,0.925,N/A,N/A,0.157,1397.894
4468,N/A,N/A,0.249,881.332,0.926,N/A,N/A,0.189,1161.444
4469,N/A,N/A,0.248,887.483,0.936,N/A,N/A,0.159,1377.700
4470,N/A,N/A,0.242,906.223,0.927,N/A,N/A,0.189,1159.874
4471,N/A,N/A,0.257,854.143,0.951,N/A,N/A,0.198,1111.077
4472,N/A,N/A,0.226,970.661,0.921,N/A,N/A,0.199,1105.353
4473,N/A,N/A,0.228,962.632,0.920,N/A,N/A,0.177,1238.538
4474,N/A,N/A,0.231,950.374,0.925,N/A,N/A,0.159,1380.747
4475,N/A,N/A,0.244,900.991,0.929,N/A,N/A,0.160,1374.941
4476,N/A,N/A,0.236,931.929,0.920,N/A,N/A,0.176,1251.860
4477,N/A,N/A,0.257,853.824,0.917,N/A,N/A,0.158,1388.846
4478,N/A,N/A,0.227,968.744,0.973,N/A,N/A,0.183,1200.849
4479,N/A,N/A,0.228,962.227,0.919,N/A,N/A,0.161,1367.275
4480,N/A,N/A,0.233,941.255,0.924,N/A,N/A,0.261,840.345
4481,N/A,N/A,0.236,929.406,0.921,N/A,N/A,0.158,1395.054
4482,N/A,N/A,0.235,935.357,0.905,N/A,N/A,0.177,1243.923
4483,N/A,N/A,0.285,772.032,0.924,N/A,N/A,0.158,1386.602
4484,N/A,N/A,0.238,924.775,0.947,N/A,N/A,0.169,1302.438
4485,N/A,N/A,0.228,962.632,0.922,N/A,N/A,0.161,1364.287
4486,N/A,N/A,0.261,841.890,0.917,N/A,N/A,0.158,1387.443
4487,N/A,N/A,0.229,959.806,1.062,N/A,N/A,0.184,1191.472
4488,N/A,N/A,0.239,919.820,0.930,N/A,N/A,0.160,1370.276
4489,N/A,N/A,0.234,940.353,0.931,N/A,N/A,0.217,1014.397
4490,N/A,N/A,0.235,934.848,0.927,N/A,N/A,0.193,1140.039
4491,N/A,N/A,0.246,894.186,0.923,N/A,N/A,0.194,1132.518
4492,N/A,N/A,0.273,804.600,0.929,N/A,N/A,0.156,1409.950
4493,N/A,N/A,0.250,878.850,0.929,N/A,N/A,0.203,1081.332
4494,N/A,N/A,0.243,902.650,0.909,N/A,N/A,0.157,1400.746
4495,N/A,N/A,0.239,917.730,0.925,N/A,N/A,0.187,1176.166
4496,N/A,N/A,0.236,929.281,0.934,N/A,N/A,0.195,1129.351
4497,N/A,N/A,0.230,956.731,0.921,N/A,N/A,0.161,1364.558
4498,N/A,N/A,0.250,879.976,0.928,N/A,N/A,0.158,1395.054
4499,N/A,N/A,0.228,963.443,0.927,N/A,N/A,0.157,1396.473
4500,N/A,N/A,0.224,978.825,0.920,N/A,N/A,0.158,1386.882
4501,N/A,N/A,0.265,827.882,0.996,N/A,N/A,0.177,1241.449
4502,N/A,N/A,0.238,921.424,0.922,N/A,N/A,0.158,1386.882
4503,N/A,N/A,0.225,977.153,0.921,N/A,N/A,0.181,1210.801
4504,N/A,N/A,0.266,825.394,0.919,N/A,N/A,0.156,1404.470
4505,N/A,N/A,0.241,910.188,0.918,N/A,N/A,0.188,1170.552
4506,N/A,N/A,0.246,895.002,0.913,N/A,N/A,0.225,975.765
4507,N/A,N/A,0.222,990.116,0.925,N/A,N/A,0.158,1394.204
4508,N/A,N/A,0.233,942.676,0.940,N/A,N/A,0.185,1189.202
4509,N/A,N/A,0.249,881.219,0.956,N/A,N/A,0.187,1175.360
4510,N/A,N/A,0.234,938.425,0.925,N/A,N/A,0.195,1125.095
4511,N/A,N/A,0.272,809.151,0.918,N/A,N/A,0.157,1398.748
4512,N/A,N/A,0.247,890.475,0.927,N/A,N/A,0.197,1116.860
4513,N/A,N/A,0.268,820.953,0.924,N/A,N/A,0.177,1238.315
4514,N/A,N/A,0.251,875.042,0.964,N/A,N/A,0.157,1396.188
4515,N/A,N/A,0.249,880.766,0.920,N/A,N/A,0.158,1391.943
4516,N/A,N/A,0.244,900.873,0.923,N/A,N/A,0.163,1345.836
4517,N/A,N/A,0.220,999.339,0.970,N/A,N/A,0.158,1388.846
4518,N/A,N/A,0.237,927.649,0.913,N/A,N/A,0.194,1133.453
4519,N/A,N/A,0.271,810.967,0.915,N/A,N/A,0.180,1218.321
4520,N/A,N/A,0.274,801.127,1.011,N/A,N/A,0.193,1140.986
4521,N/A,N/A,0.293,749.286,0.970,N/A,N/A,0.157,1403.896
4522,N/A,N/A,0.236,932.942,0.921,N/A,N/A,0.174,1260.825
4523,N/A,N/A,0.268,820.659,0.924,N/A,N/A,0.225,976.042
4524,N/A,N/A,0.224,981.202,0.918,N/A,N/A,0.183,1201.059
4525,N/A,N/A,0.233,945.012,0.961,N/A,N/A,0.157,1403.322
4526,N/A,N/A,0.313,701.088,0.926,N/A,N/A,0.177,1238.538
4527,N/A,N/A,0.232,947.620,0.926,N/A,N/A,0.161,1368.910
4528,N/A,N/A,0.256,859.059,0.915,N/A,N/A,0.228,963.037
4529,N/A,N/A,0.265,828.382,0.908,N/A,N/A,0.235,933.576
4530,N/A,N/A,0.215,1022.250,0.997,N/A,N/A,0.226,971.897
4531,N/A,N/A,0.233,941.126,0.924,N/A,N/A,0.221,992.980
4532,N/A,N/A,0.259,848.234,0.932,N/A,N/A,0.225,975.903
4533,N/A,N/A,0.220,997.741,0.921,N/A,N/A,0.238,921.919
4534,N/A,N/A,0.252,871.820,0.951,N/A,N/A,0.201,1092.863
4535,N/A,N/A,0.251,876.047,0.973,N/A,N/A,0.221,996.294
4536,N/A,N/A,0.259,849.493,0.954,N/A,N/A,0.228,961.688
4537,N/A,N/A,0.269,816.754,0.988,N/A,N/A,0.182,1208.670
4538,N/A,N/A,0.253,869.832,1.005,N/A,N/A,0.161,1366.731
4539,N/A,N/A,0.217,1012.751,0.985,N/A,N/A,0.201,1095.478
4540,N/A,N/A,0.267,824.106,0.920,N/A,N/A,0.222,991.976
4541,N/A,N/A,0.229,959.270,0.924,N/A,N/A,0.186,1183.464
4542,N/A,N/A,0.263,836.556,1.019,N/A,N/A,0.185,1190.852
4543,N/A,N/A,0.265,828.882,0.899,N/A,N/A,0.157,1399.033
4544,N/A,N/A,0.262,839.831,0.920,N/A,N/A,0.228,964.119
4545,N/A,N/A,0.261,842.406,0.945,N/A,N/A,0.235,934.593
4546,N/A,N/A,0.233,941.513,0.917,N/A,N/A,0.229,961.284
4547,N/A,N/A,0.256,857.342,0.936,N/A,N/A,0.225,978.546
4548,N/A,N/A,0.218,1010.070,0.945,N/A,N/A,0.179,1230.327
4549,N/A,N/A,0.258,853.188,0.967,N/A,N/A,0.196,1123.255
4550,N/A,N/A,0.227,968.061,0.962,N/A,N/A,0.181,1215.948
4551,N/A,N/A,0.243,903.243,0.926,N/A,N/A,0.194,1134.389
4552,N/A,N/A,0.234,938.938,1.014,N/A,N/A,0.183,1198.753
4553,N/A,N/A,0.270,815.300,0.921,N/A,N/A,0.184,1196.038
4554,N/A,N/A,0.252,870.383,0.916,N/A,N/A,0.197,1117.042
4555,N/A,N/A,0.251,876.606,0.945,N/A,N/A,0.158,1388.565
4556,N/A,N/A,0.245,897.224,0.926,N/A,N/A,0.169,1296.536
4557,N/A,N/A,0.240,917.240,0.924,N/A,N/A,0.195,1128.052
4558,N/A,N/A,0.219,1004.308,0.926,N/A,N/A,0.230,956.864
4559,N/A,N/A,0.249,880.766,0.920,N/A,N/A,0.156,1409.950
4560,N/A,N/A,0.220,997.741,0.920,N/A,N/A,0.182,1204.853
4561,N/A,N/A,0.262,837.270,0.932,N/A,N/A,0.156,1411.399
4562,N/A,N/A,0.271,811.926,0.947,N/A,N/A,0.157,1396.756
4563,N/A,N/A,0.263,835.640,0.923,N/A,N/A,0.173,1267.341
4564,N/A,N/A,0.229,961.284,0.922,N/A,N/A,0.158,1393.073
4565,N/A,N/A,0.227,969.427,0.927,N/A,N/A,0.158,1391.661
4566,N/A,N/A,0.235,933.323,0.916,N/A,N/A,0.196,1122.337
4567,N/A,N/A,0.224,980.082,0.917,N/A,N/A,0.183,1203.164
4568,N/A,N/A,0.241,910.791,0.935,N/A,N/A,0.160,1374.666
4569,N/A,N/A,0.245,895.586,0.957,N/A,N/A,0.279,787.618
4570,N/A,N/A,0.221,994.418,0.920,N/A,N/A,0.163,1351.664
4571,N/A,N/A,0.224,979.243,0.946,N/A,N/A,0.185,1186.121
4572,N/A,N/A,0.240,916.995,0.957,N/A,N/A,0.207,1059.475
4573,N/A,N/A,0.221,995.860,0.917,N/A,N/A,0.180,1220.920
4574,N/A,N/A,0.226,974.380,0.953,N/A,N/A,0.193,1139.661
4575,N/A,N/A,0.223,985.286,0.937,N/A,N/A,0.157,1398.463
4576,N/A,N/A,0.238,924.402,0.949,N/A,N/A,0.200,1099.865
4577,N/A,N/A,0.276,796.111,0.924,N/A,N/A,0.212,1037.386
4578,N/A,N/A,0.241,911.880,0.927,N/A,N/A,0.175,1256.212
4579,N/A,N/A,0.267,824.403,0.919,N/A,N/A,0.216,1019.064
4580,N/A,N/A,0.223,985.144,0.921,N/A,N/A,0.162,1358.081
4581,N/A,N/A,0.246,893.023,0.921,N/A,N/A,0.194,1130.467
4582,N/A,N/A,0.247,889.092,0.917,N/A,N/A,0.196,1118.862
4583,N/A,N/A,0.235,933.069,0.933,N/A,N/A,0.161,1363.203
4584,N/A,N/A,0.278,791.066,0.929,N/A,N/A,0.160,1376.595
4585,N/A,N/A,0.260,844.790,0.984,N/A,N/A,0.226,972.586
4586,N/A,N/A,0.295,745.705,0.920,N/A,N/A,0.159,1384.924
4587,N/A,N/A,0.259,849.704,0.919,N/A,N/A,0.199,1105.175
4588,N/A,N/A,0.252,871.709,0.920,N/A,N/A,0.156,1408.793
4589,N/A,N/A,0.259,848.339,0.925,N/A,N/A,0.173,1272.508
4590,N/A,N/A,0.253,869.722,0.926,N/A,N/A,0.162,1355.132
4591,N/A,N/A,0.236,931.424,0.925,N/A,N/A,0.225,975.349
4592,N/A,N/A,0.233,941.901,0.915,N/A,N/A,0.190,1157.333
4593,N/A,N/A,0.249,883.486,0.924,N/A,N/A,0.168,1309.892
4594,N/A,N/A,0.222,990.973,0.911,N/A,N/A,0.183,1199.590
4595,N/A,N/A,0.239,918.344,0.928,N/A,N/A,0.171,1282.251
4596,N/A,N/A,0.221,994.130,0.935,N/A,N/A,0.193,1136.078
4597,N/A,N/A,0.273,804.694,0.920,N/A,N/A,0.158,1391.097
4598,N/A,N/A,0.235,936.761,0.912,N/A,N/A,0.193,1140.797
4599,N/A,N/A,0.232,947.097,0.925,N/A,N/A,0.195,1125.095
4600,N/A,N/A,0.254,864.684,0.926,N/A,N/A,0.159,1382.415
4601,N/A,N/A,0.272,806.585,0.999,N/A,N/A,0.235,936.505
4602,N/A,N/A,0.245,895.235,0.925,N/A,N/A,0.158,1392.790
4603,N/A,N/A,0.245,896.404,0.944,N/A,N/A,0.205,1074.058
4604,N/A,N/A,0.244,902.057,0.958,N/A,N/A,0.164,1340.581
4605,N/A,N/A,0.225,974.795,0.937,N/A,N/A,0.178,1235.641
4606,N/A,N/A,0.218,1008.883,0.943,N/A,N/A,0.194,1134.014
4607,N/A,N/A,0.264,831.592,0.923,N/A,N/A,0.170,1292.874
4608,N/A,N/A,0.234,940.997,0.951,N/A,N/A,0.162,1359.156
4609,N/A,N/A,0.232,947.882,0.924,N/A,N/A,0.159,1381.580
4610,N/A,N/A,0.240,916.260,0.914,N/A,N/A,0.159,1380.747
4611,N/A,N/A,0.231,949.323,0.927,N/A,N/A,0.174,1264.075
4612,N/A,N/A,0.245,895.819,0.987,N/A,N/A,0.173,1266.640
4613,N/A,N/A,0.240,917.240,0.930,N/A,N/A,0.278,789.974
4614,N/A,N/A,0.237,927.398,0.930,N/A,N/A,0.171,1281.294
4615,N/A,N/A,0.244,899.457,0.923,N/A,N/A,0.187,1177.376
4616,N/A,N/A,0.240,914.187,0.973,N/A,N/A,0.162,1359.425
4617,N/A,N/A,0.225,975.903,0.941,N/A,N/A,0.160,1372.467
4618,N/A,N/A,0.225,977.988,0.922,N/A,N/A,0.228,962.227
4619,N/A,N/A,0.259,847.815,0.935,N/A,N/A,0.154,1429.023
4620,N/A,N/A,0.227,966.698,0.996,N/A,N/A,0.178,1233.199
4621,N/A,N/A,0.242,906.104,1.058,N/A,N/A,0.205,1073.722
4622,N/A,N/A,0.282,779.924,0.920,N/A,N/A,0.181,1210.801
4623,N/A,N/A,0.263,836.455,0.922,N/A,N/A,0.160,1374.115
4624,N/A,N/A,0.269,815.881,0.995,N/A,N/A,0.172,1281.055
4625,N/A,N/A,0.236,931.424,0.932,N/A,N/A,0.159,1382.693
4626,N/A,N/A,0.241,910.912,0.918,N/A,N/A,0.197,1116.315
4627,N/A,N/A,0.239,920.313,0.953,N/A,N/A,0.189,1161.837
4628,N/A,N/A,0.241,913.214,0.922,N/A,N/A,0.164,1340.581
4629,N/A,N/A,0.237,925.648,0.921,N/A,N/A,0.163,1350.867
4630,N/A,N/A,0.242,907.301,0.919,N/A,N/A,0.159,1378.529
4631,N/A,N/A,0.242,906.942,0.915,N/A,N/A,0.160,1374.666
4632,N/A,N/A,0.238,923.407,0.920,N/A,N/A,0.219,1005.337
4633,N/A,N/A,0.243,904.076,0.935,N/A,N/A,0.181,1217.025
4634,N/A,N/A,0.222,990.402,0.918,N/A,N/A,0.160,1372.193
4635,N/A,N/A,0.232,948.536,0.932,N/A,N/A,0.176,1250.948
4636,N/A,N/A,0.253,869.502,0.946,N/A,N/A,0.191,1147.853
4637,N/A,N/A,0.227,968.061,0.948,N/A,N/A,0.159,1385.483
4638,N/A,N/A,0.223,983.733,0.917,N/A,N/A,0.215,1021.186
4639,N/A,N/A,0.258,850.546,0.924,N/A,N/A,0.201,1091.994
4640,N/A,N/A,0.240,915.894,0.927,N/A,N/A,0.183,1197.707
4641,N/A,N/A,0.234,940.095,0.930,N/A,N/A,0.158,1387.163
4642,N/A,N/A,0.235,934.593,0.931,N/A,N/A,0.205,1072.716
4643,N/A,N/A,0.226,971.897,0.948,N/A,N/A,0.158,1392.508
4644,N/A,N/A,0.238,921.672,0.916,N/A,N/A,0.195,1124.726
4645,N/A,N/A,0.257,853.824,0.927,N/A,N/A,0.157,1402.749
4646,N/A,N/A,0.228,962.632,0.915,N/A,N/A,0.162,1352.996
4647,N/A,N/A,0.219,1004.308,0.909,N/A,N/A,0.182,1204.641
4648,N/A,N/A,0.239,919.327,0.917,N/A,N/A,0.158,1393.073
4649,N/A,N/A,0.242,906.822,0.951,N/A,N/A,0.186,1179.601
4650,N/A,N/A,0.243,903.243,0.920,N/A,N/A,0.189,1160.658
4651,N/A,N/A,0.236,929.281,0.947,N/A,N/A,0.160,1374.666
4652,N/A,N/A,0.218,1007.107,0.914,N/A,N/A,0.189,1163.017
4653,N/A,N/A,0.221,992.980,0.974,N/A,N/A,0.197,1114.142
4654,N/A,N/A,0.240,914.187,0.923,N/A,N/A,0.164,1339.012
4655,N/A,N/A,0.220,999.775,0.940,N/A,N/A,0.156,1406.196
4656,N/A,N/A,0.223,984.015,0.927,N/A,N/A,0.165,1333.292
4657,N/A,N/A,0.238,924.900,1.020,N/A,N/A,0.216,1019.367
4658,N/A,N/A,0.236,931.424,0.952,N/A,N/A,0.158,1393.073
4659,N/A,N/A,0.251,876.718,0.914,N/A,N/A,0.169,1298.743
4660,N/A,N/A,0.235,934.848,0.925,N/A,N/A,0.159,1386.043
4661,N/A,N/A,0.240,914.065,0.927,N/A,N/A,0.156,1406.772
4662,N/A,N/A,0.272,807.533,0.924,N/A,N/A,0.158,1388.285
4663,N/A,N/A,0.220,997.306,0.914,N/A,N/A,0.158,1389.971
4664,N/A,N/A,0.224,979.663,0.993,N/A,N/A,0.275,799.168
4665,N/A,N/A,0.234,938.553,0.949,N/A,N/A,0.157,1403.035
4666,N/A,N/A,0.221,992.549,0.917,N/A,N/A,0.178,1232.314
4667,N/A,N/A,0.240,914.065,0.923,N/A,N/A,0.161,1368.910
4668,N/A,N/A,0.265,827.782,0.921,N/A,N/A,0.228,964.796
4669,N/A,N/A,0.241,911.638,0.928,N/A,N/A,0.185,1187.352
4670,N/A,N/A,0.232,945.923,0.919,N/A,N/A,0.233,943.713
4671,N/A,N/A,0.258,851.601,0.924,N/A,N/A,0.158,1389.127
4672,N/A,N/A,0.269,818.019,0.921,N/A,N/A,0.158,1389.127
4673,N/A,N/A,0.253,869.502,0.974,N/A,N/A,0.180,1222.659
4674,N/A,N/A,0.228,961.688,0.949,N/A,N/A,0.160,1377.147
4675,N/A,N/A,0.222,989.403,0.914,N/A,N/A,0.181,1211.442
4676,N/A,N/A,0.222,990.116,0.926,N/A,N/A,0.176,1251.632
4677,N/A,N/A,0.263,836.964,0.918,N/A,N/A,0.179,1226.372
4678,N/A,N/A,0.268,821.052,1.021,N/A,N/A,0.231,951.560
4679,N/A,N/A,0.250,878.737,0.926,N/A,N/A,0.159,1381.303
4680,N/A,N/A,0.225,978.406,0.953,N/A,N/A,0.165,1329.420
4681,N/A,N/A,0.224,981.764,0.937,N/A,N/A,0.191,1149.390
4682,N/A,N/A,0.256,859.704,0.939,N/A,N/A,0.156,1404.470
4683,N/A,N/A,0.274,801.033,0.931,N/A,N/A,0.172,1277.242
4684,N/A,N/A,0.243,902.887,0.932,N/A,N/A,0.217,1012.154
4685,N/A,N/A,0.242,908.622,0.910,N/A,N/A,0.160,1370.003
4686,N/A,N/A,0.228,961.958,0.916,N/A,N/A,0.160,1373.291
4687,N/A,N/A,0.255,862.403,0.946,N/A,N/A,0.161,1367.547
4688,N/A,N/A,0.243,905.506,0.999,N/A,N/A,0.269,815.397
4689,N/A,N/A,0.228,963.984,0.944,N/A,N/A,0.196,1123.255
4690,N/A,N/A,0.251,876.718,1.014,N/A,N/A,0.160,1370.276
4691,N/A,N/A,0.236,930.414,0.925,N/A,N/A,0.173,1271.330
4692,N/A,N/A,0.264,833.004,0.920,N/A,N/A,0.158,1393.073
4693,N/A,N/A,0.239,919.820,0.929,N/A,N/A,0.212,1037.072
4694,N/A,N/A,0.301,730.318,0.925,N/A,N/A,0.278,789.792
4695,N/A,N/A,0.233,944.752,0.928,N/A,N/A,0.158,1388.565
4696,N/A,N/A,0.227,967.788,0.937,N/A,N/A,0.197,1116.134
4697,N/A,N/A,0.223,984.862,0.930,N/A,N/A,0.186,1178.993
4698,N/A,N/A,0.219,1002.256,1.126,N/A,N/A,0.231,952.880
4699,N/A,N/A,0.242,907.421,1.031,N/A,N/A,0.253,868.842
4700,N/A,N/A,0.235,933.196,0.952,N/A,N/A,0.195,1126.018
4701,N/A,N/A,0.238,924.526,0.989,N/A,N/A,0.161,1362.392
4702,N/A,N/A,0.269,817.922,0.924,N/A,N/A,0.181,1211.229
4703,N/A,N/A,0.239,920.436,0.926,N/A,N/A,0.189,1162.033
4704,N/A,N/A,0.226,972.035,0.918,N/A,N/A,0.157,1401.317
4705,N/A,N/A,0.250,880.315,0.921,N/A,N/A,0.198,1111.617
4706,N/A,N/A,0.235,934.084,0.924,N/A,N/A,0.167,1312.898
4707,N/A,N/A,0.223,983.733,0.920,N/A,N/A,0.162,1356.471
4708,N/A,N/A,0.230,956.864,0.921,N/A,N/A,0.162,1356.203
4709,N/A,N/A,0.254,866.648,0.923,N/A,N/A,0.167,1312.396
4710,N/A,N/A,0.222,988.548,0.940,N/A,N/A,0.190,1156.358
4711,N/A,N/A,0.225,976.736,0.923,N/A,N/A,0.160,1369.457
4712,N/A,N/A,0.234,940.739,0.990,N/A,N/A,0.169,1296.781
4713,N/A,N/A,0.227,969.975,1.021,N/A,N/A,0.229,958.868
4714,N/A,N/A,0.238,922.415,0.924,N/A,N/A,0.161,1365.915
4715,N/A,N/A,0.224,979.802,0.945,N/A,N/A,0.187,1175.964
4716,N/A,N/A,0.233,944.102,0.914,N/A,N/A,0.184,1196.247
4717,N/A,N/A,0.244,901.110,0.930,N/A,N/A,0.157,1403.035
4718,N/A,N/A,0.237,926.272,0.920,N/A,N/A,0.158,1387.163
4719,N/A,N/A,0.243,902.768,0.958,N/A,N/A,0.167,1313.149
4720,N/A,N/A,0.237,926.272,0.917,N/A,N/A,0.186,1178.791
4721,N/A,N/A,0.254,866.320,0.926,N/A,N/A,0.158,1395.054
4722,N/A,N/A,0.236,932.309,0.912,N/A,N/A,0.197,1117.405
